ratingId,userId,movieId,rating,timestamp
2536,15,109687,2.5,1465793948
2537,15,109848,3.0,1425875503
2538,15,110102,4.0,1416120131
2539,15,110127,0.5,1416120162
2540,15,110553,0.5,1416120149
2541,15,110730,1.0,1416120159
2542,15,110771,2.0,1465880696
2543,15,111228,2.5,1443385454
2544,15,111360,1.0,1425875482
2545,15,111362,3.5,1416120099
2546,15,111364,4.0,1400818348
2547,15,111443,4.0,1407125275
2548,15,111622,4.5,1425875435
2549,15,111759,4.5,1416120100
2550,15,111781,4.5,1443384269
2551,15,112138,3.5,1407125270
2552,15,112171,2.5,1425875460
2553,15,112183,2.0,1426110071
2554,15,112370,3.5,1416120171
2555,15,112552,1.5,1443384078
2556,15,112556,4.5,1425875403
2557,15,112623,4.0,1407125273
2558,15,112788,1.0,1465880699
2559,15,112852,4.5,1416119564
2560,15,112940,1.5,1425875476
2561,15,113345,0.5,1465794105
2562,15,113348,2.0,1425875488
2563,15,113378,0.5,1425875497
2564,15,113741,1.0,1425875574
2565,15,114180,1.0,1465793290
2566,15,114635,4.0,1416120202
2567,15,115149,4.0,1425875463
2568,15,115502,3.5,1443384500
2569,15,115569,5.0,1425875406
2570,15,115617,1.5,1425875413
2571,15,115713,3.5,1443384091
2572,15,116161,1.0,1425875458
2573,15,116797,0.5,1425875401
2574,15,116799,0.5,1465794406
2575,15,116823,0.5,1425875449
2576,15,116897,4.5,1443384373
2577,15,117176,1.0,1425875426
2578,15,117529,4.0,1443384296
2579,15,117533,3.5,1443384084
2580,15,118696,1.5,1443384307
2581,15,119141,2.0,1443384336
2582,15,119145,1.5,1425875443
2583,15,120466,1.5,1443384294
2584,15,120799,3.0,1443384317
2585,15,121171,3.0,1465793971
2586,15,121231,4.5,1458507341
2587,15,122882,1.0,1443384389
2588,15,122886,3.5,1458505928
2589,15,122890,3.0,1466051442
2590,15,122892,3.0,1443384000
2591,15,122900,3.0,1443384283
2592,15,122902,0.5,1443384352
2593,15,122904,1.0,1458505916
2594,15,122920,3.0,1465793115
2595,15,122924,2.5,1465793601
2596,15,127136,1.0,1443385387
2597,15,128360,2.5,1458505982
2598,15,129937,1.5,1443384322
2599,15,130452,2.0,1458506093
2600,15,130490,0.5,1465794100
2601,15,130576,2.0,1465793706
2602,15,130634,2.0,1458506081
2603,15,131013,3.0,1443384337
2604,15,132046,0.5,1465794103
2605,15,132480,3.0,1458506026
2606,15,132796,3.0,1443384330
2607,15,132961,3.0,1458507347
2608,15,134130,3.5,1458505912
2609,15,134368,4.5,1443384275
2610,15,134393,4.0,1458506097
2611,15,134853,1.0,1458505921
2612,15,135133,0.5,1465794150
2613,15,135436,1.0,1469330276
2614,15,135567,3.0,1467259301
2615,15,135569,3.0,1469330245
2616,15,136020,3.0,1458506089
2617,15,136562,1.5,1458506078
2618,15,136864,3.0,1465793719
2619,15,137337,3.5,1458505989
2620,15,137857,3.0,1465793116
2621,15,138036,1.0,1443384531
2622,15,139385,2.5,1458505973
2623,15,139644,3.0,1458505986
2624,15,139757,3.5,1465793975
2625,15,139855,2.0,1458506009
2626,15,140110,2.5,1465956541
2627,15,140174,4.0,1458505917
2628,15,140267,4.0,1465793185
2629,15,140711,2.5,1443384516
2630,15,140928,0.5,1465793205
2631,15,142488,3.5,1458505911
2632,15,142507,3.0,1465793179
2633,15,143385,2.5,1458506017
2634,15,145839,1.0,1465793183
2635,15,145935,3.0,1465793201
2636,15,146656,3.5,1458506016
2637,15,148626,3.5,1458505924
2638,15,149352,3.0,1465793208
2639,15,149354,3.5,1458506107
2640,15,149406,4.0,1465793192
2641,15,152057,0.5,1465793700
2642,15,152077,2.0,1465793170
2643,15,152079,1.5,1465880375
2644,15,152081,3.0,1460076733
2645,15,155820,1.0,1465793639
2646,15,156607,0.5,1465793691
2647,15,156609,3.5,1465793621
2648,15,157200,1.5,1465793612
2649,15,157296,2.0,1467259316
2650,15,157667,1.5,1465793630
2651,15,158238,3.5,1465794051
2652,15,158528,3.5,1467259294
2653,15,159093,1.0,1465793091
2654,15,159690,2.0,1465880080
2655,15,159755,1.0,1465793093
2656,15,159858,4.0,1466802910
2657,15,159972,0.5,1469330481
2658,15,160080,1.0,1469330238
2659,15,160271,2.5,1466802905
2660,15,160563,1.0,1469330270
2661,15,160565,2.0,1469330266
2662,15,160567,4.0,1469330242
2663,15,161155,0.5,1469330307
2664,16,50,4.5,1178364904
2665,16,318,4.0,1178364881
2666,16,337,4.0,1137577638
2667,16,527,4.0,1178364921
2668,16,750,4.0,1137577630
2669,16,1653,5.0,1137577694
2670,16,1704,5.0,1178363907
2671,16,1961,3.5,1178364916
2672,16,2012,4.0,1137577687
2673,16,2278,3.5,1137577912
2674,16,2539,4.0,1137577918
2675,16,2706,5.0,1137577616
2676,16,2797,3.0,1137577645
2677,16,2858,4.0,1148214528
2678,16,3623,4.0,1137577753
2679,16,4014,3.5,1137577979
2680,16,4231,4.5,1148214227
2681,16,4246,4.0,1137577889
2682,16,4718,4.5,1148214543
2683,16,4738,4.5,1148214272
2684,16,4772,5.0,1148214289
2685,16,4823,4.0,1148214251
2686,16,4995,4.5,1178364909
2687,16,5349,3.0,1137577776
2688,16,5445,4.5,1137577730
2689,16,6016,4.0,1178364961
2690,16,6711,4.5,1137578034
2691,16,6874,3.5,1137577905
2692,16,7346,4.0,1148214661
2693,17,6,4.5,1127469542
2694,17,25,4.5,1127469531
2695,17,29,4.5,1127470880
2696,17,32,4.5,1127469436
2697,17,36,4.5,1127469535
2698,17,47,5.0,1127469246
2699,17,50,5.0,1127469450
2700,17,111,5.0,1127469023
2701,17,170,4.0,1127470242
2702,17,172,3.5,1127468646
2703,17,185,3.0,1127469509
2704,17,194,4.0,1127470280
2705,17,198,5.0,1127468896
2706,17,223,2.5,1127469577
2707,17,235,5.0,1127469684
2708,17,247,2.0,1127471027
2709,17,260,3.5,1127474688
2710,17,288,2.0,1127469552
2711,17,293,4.0,1127469604
2712,17,296,5.0,1127469297
2713,17,307,3.5,1127471192
2714,17,318,5.0,1127469420
2715,17,348,3.5,1127470013
2716,17,356,2.5,1127469401
2717,17,377,0.5,1127469444
2718,17,431,4.5,1127471468
2719,17,480,0.5,1127469407
2720,17,482,0.5,1127475344
2721,17,492,5.0,1127472949
2722,17,527,4.0,1127469434
2723,17,541,5.0,1127469561
2724,17,555,4.0,1127469779
2725,17,590,3.0,1127469416
2726,17,593,4.5,1127469396
2727,17,608,3.5,1127469440
2728,17,680,4.5,1127472555
2729,17,714,4.5,1127473893
2730,17,736,2.5,1127469466
2731,17,778,4.5,1127469230
2732,17,858,5.0,1127469000
2733,17,866,4.5,1127470263
2734,17,903,5.0,1127468839
2735,17,904,4.5,1127468627
2736,17,908,5.0,1127468595
2737,17,910,3.5,1127470036
2738,17,912,4.5,1127471471
2739,17,913,5.0,1127468808
2740,17,922,5.0,1127468822
2741,17,923,4.5,1127469756
2742,17,924,4.5,1127469594
2743,17,928,4.5,1127471079
2744,17,930,3.5,1127472146
2745,17,931,4.5,1127474822
2746,17,942,3.5,1127470622
2747,17,965,3.5,1127470607
2748,17,1036,2.5,1127473110
2749,17,1077,4.0,1127473686
2750,17,1079,2.5,1127469628
2751,17,1089,5.0,1127469308
2752,17,1092,4.0,1127469973
2753,17,1095,2.0,1127471148
2754,17,1104,3.5,1127470400
2755,17,1136,5.0,1127469568
2756,17,1173,1.0,1127472932
2757,17,1175,4.5,1127470987
2758,17,1193,4.5,1127469556
2759,17,1199,4.5,1127469923
2760,17,1206,5.0,1127469650
2761,17,1210,3.5,1127473503
2762,17,1212,5.0,1127468800
2763,17,1213,5.0,1127469622
2764,17,1218,4.0,1127474633
2765,17,1220,4.0,1127469667
2766,17,1221,5.0,1127469002
2767,17,1230,5.0,1127469749
2768,17,1232,5.0,1127471445
2769,17,1235,5.0,1127470230
2770,17,1237,5.0,1127469169
2771,17,1240,3.0,1127474779
2772,17,1241,0.5,1127472490
2773,17,1244,4.0,1127470206
2774,17,1245,4.0,1127470820
2775,17,1246,5.0,1127469721
2776,17,1248,5.0,1127468791
2777,17,1249,2.5,1127470114
2778,17,1251,3.5,1127470489
2779,17,1252,5.0,1127468638
2780,17,1255,2.0,1127472442
2781,17,1258,3.5,1127469694
2782,17,1263,4.5,1127470072
2783,17,1265,4.5,1127469234
2784,17,1267,5.0,1127470095
2785,17,1270,4.5,1127469473
2786,17,1298,4.5,1127473670
2787,17,1333,2.0,1127470062
2788,17,1348,5.0,1127470930
2789,17,1396,3.0,1127468688
2790,17,1411,5.0,1127473298
2791,17,1464,5.0,1127468930
2792,17,1466,4.5,1127469223
2793,17,1517,3.0,1127469661
2794,17,1570,2.5,1127475516
2795,17,1580,2.5,1127469521
2796,17,1597,2.5,1127469976
2797,17,1617,4.5,1127469527
2798,17,1625,5.0,1127469905
2799,17,1627,4.0,1127471602
2800,17,1645,3.5,1127469988
2801,17,1653,5.0,1127468587
2802,17,1673,4.5,1127469912
2803,17,1674,4.5,1127474863
2804,17,1704,4.0,1127469601
2805,17,1721,0.5,1127472770
2806,17,1729,2.5,1127470069
2807,17,1732,4.0,1127468617
2808,17,1748,4.5,1127470043
2809,17,1809,3.0,1127469129
2810,17,1834,4.5,1127471258
2811,17,1884,5.0,1127472570
2812,17,1921,5.0,1127470262
2813,17,1923,3.0,1127469612
2814,17,1997,4.0,1127469217
2815,17,2010,5.0,1127470918
2816,17,2011,4.0,1127469773
2817,17,2012,4.0,1127469738
2818,17,2021,3.5,1127473090
2819,17,2023,4.0,1127469006
2820,17,2028,3.5,1127469494
2821,17,2066,5.0,1127468880
2822,17,2067,4.5,1127470656
2823,17,2076,5.0,1127468938
2824,17,2110,3.5,1127475491
2825,17,2117,4.5,1127474890
2826,17,2118,4.0,1127472523
2827,17,2159,2.5,1127473955
2828,17,2160,4.5,1127469357
2829,17,2167,2.0,1127470030
2830,17,2204,4.5,1127474873
2831,17,2232,4.5,1127474381
2832,17,2278,3.5,1127470130
2833,17,2324,4.5,1127469815
2834,17,2329,4.0,1127469961
2835,17,2353,3.5,1127468671
2836,17,2396,4.5,1127469563
2837,17,2455,4.0,1127470079
2838,17,2467,5.0,1127469379
2839,17,2490,4.0,1127470158
2840,17,2502,1.0,1127469848
2841,17,2539,2.5,1127470166
2842,17,2551,5.0,1127472530
2843,17,2571,5.0,1127469486
2844,17,2579,5.0,1127470677
2845,17,2594,5.0,1127470875
2846,17,2600,5.0,1127468906
2847,17,2606,3.0,1127472715
2848,17,2657,3.0,1127469890
2849,17,2672,3.5,1127473623
2850,17,2677,4.0,1127473860
2851,17,2683,3.0,1127469619
2852,17,2692,4.5,1127469870
2853,17,2707,3.5,1127473627
2854,17,2710,3.5,1127469711
2855,17,2712,3.0,1127469824
2856,17,2726,4.5,1127474088
2857,17,2762,4.5,1127469504
2858,17,2791,2.0,1127469746
2859,17,2858,4.5,1127469479
2860,17,2892,3.5,1127469374
2861,17,2916,4.0,1127469652
2862,17,2918,3.0,1127469690
2863,17,2952,2.5,1127472212
2864,17,2959,5.0,1127469609
2865,17,2973,5.0,1127471286
2866,17,2997,5.0,1127469583
2867,17,3018,4.0,1127476640
2868,17,3134,5.0,1127471284
2869,17,3147,4.0,1127469868
2870,17,3160,2.5,1127470023
2871,17,3253,2.0,1127469202
2872,17,3262,4.5,1127472389
2873,17,3267,4.0,1127474810
2874,17,3328,4.0,1127469266
2875,17,3386,4.0,1127473609
2876,17,3408,2.5,1127469817
2877,17,3435,5.0,1127468813
2878,17,3476,4.5,1127473589
2879,17,3503,4.5,1127471452
2880,17,3504,3.5,1127470537
2881,17,3535,4.5,1127470423
2882,17,3578,4.0,1127469591
2883,17,3598,4.0,1127473228
2884,17,3676,5.0,1127472406
2885,17,3730,3.0,1127472085
2886,17,3735,4.0,1127470532
2887,17,3742,4.0,1127468949
2888,17,3785,3.5,1127470327
2889,17,3788,4.5,1127470461
2890,17,3863,3.5,1127470285
2891,17,3949,4.0,1127470334
2892,17,3977,1.0,1127468701
2893,17,3994,4.0,1127469984
2894,17,3996,4.5,1127469664
2895,17,4027,1.5,1127469852
2896,17,4034,4.0,1127468683
2897,17,4037,4.5,1127471074
2898,17,4210,3.0,1127475013
2899,17,4226,5.0,1127469783
2900,17,4239,3.5,1127470473
2901,17,4246,0.5,1127470119
2902,17,4262,5.0,1127470830
2903,17,4306,3.5,1127471221
2904,17,4404,5.0,1127471153
2905,17,4437,5.0,1127469334
2906,17,4546,4.5,1127470728
2907,17,4552,4.0,1127474968
2908,17,4645,4.5,1127474815
2909,17,4725,4.5,1127475151
2910,17,4848,5.0,1127468922
2911,17,4878,4.0,1127470287
2912,17,4886,3.5,1127473495
2913,17,4896,0.5,1127470004
2914,17,4914,5.0,1127471176
2915,17,4963,4.0,1127469940
2916,17,4973,4.5,1127470007
2917,17,4975,4.0,1127475485
2918,17,4993,4.5,1127469643
2919,17,4995,3.0,1127473364
2920,17,5015,4.0,1127473564
2921,17,5017,5.0,1127470960
2922,17,5054,4.0,1127475207
2923,17,5060,0.5,1127469827
2924,17,5062,5.0,1127472353
2925,17,5072,2.5,1127474324
2926,17,5105,5.0,1127475000
2927,17,5137,4.5,1127471041
2928,17,5254,2.5,1127473845
2929,17,5266,3.0,1127475457
2930,17,5299,0.5,1127470247
2931,17,5316,1.5,1127475188
2932,17,5349,1.5,1127469195
2933,17,5388,4.0,1127473818
2934,17,5418,3.5,1127470134
2935,17,5445,4.5,1127468673
2936,17,5464,4.0,1127471240
2937,17,5502,0.5,1127470299
2938,17,5574,2.0,1127473010
2939,17,5608,4.5,1127470799
2940,17,5630,4.0,1127475183
2941,17,5669,4.5,1127470238
2942,17,5679,4.0,1127472858
2943,17,5686,2.5,1127475440
2944,17,5782,4.5,1127470685
2945,17,5809,2.0,1127473119
2946,17,5853,3.0,1127472423
2947,17,5867,4.0,1127471265
2948,17,5881,4.0,1127471454
2949,17,5893,2.0,1127471062
2950,17,5903,3.5,1127475067
2951,17,5949,4.5,1127474818
2952,17,5952,4.5,1127469753
2953,17,6016,5.0,1127470498
2954,17,6059,3.5,1127474362
2955,17,6140,4.0,1127474765
2956,17,6197,4.5,1127475051
2957,17,6214,3.0,1127474841
2958,17,6242,4.0,1127472872
2959,17,6281,3.5,1127475334
2960,17,6287,1.0,1127472991
2961,17,6294,0.5,1127472976
2962,17,6322,2.0,1127475308
2963,17,6323,2.0,1127473829
2964,17,6365,2.0,1127470144
2965,17,6378,2.0,1127472896
2966,17,6383,0.5,1127472979
2967,17,6385,4.0,1127470895
2968,17,6502,3.0,1127469259
2969,17,6503,0.5,1127473548
2970,17,6530,5.0,1127474791
2971,17,6538,4.0,1127474916
2972,17,6584,3.5,1127475452
2973,17,6643,4.5,1127468985
2974,17,6666,4.5,1127474277
2975,17,6708,3.5,1127471196
2976,17,6711,1.5,1127470254
2977,17,6757,4.0,1127473461
2978,17,6774,4.0,1127472413
2979,17,6777,4.0,1127472303
2980,17,6790,3.5,1127475092
2981,17,6858,2.0,1127471327
2982,17,6874,4.5,1127470187
2983,17,6971,5.0,1127471166
2984,17,6975,3.5,1127475055
2985,17,6979,3.5,1127473832
2986,17,6987,5.0,1127470752
2987,17,6993,4.0,1127471083
2988,17,7003,4.0,1127475101
2989,17,7013,2.5,1127470546
2990,17,7022,4.5,1127470734
2991,17,7044,2.5,1127474852
2992,17,7068,4.5,1127474908
2993,17,7069,4.5,1127470872
2994,17,7084,3.5,1127471213
2995,17,7090,4.0,1127472094
2996,17,7115,4.5,1127469062
2997,17,7116,4.5,1127470554
2998,17,7123,5.0,1127474398
2999,17,7135,4.5,1127471109
3000,17,7153,4.5,1127470693
3001,17,7163,2.0,1127473904
3002,17,7223,4.0,1127470592
3003,17,7254,4.0,1127473557
3004,17,7361,4.5,1127470361
3005,17,7371,5.0,1127473913
3006,17,7438,4.5,1127470380
3007,17,7445,1.0,1127475148
3008,17,7587,5.0,1127470520
3009,17,7700,5.0,1127469051
3010,17,7728,4.5,1127471038
3011,17,7771,5.0,1127473707
3012,17,7792,4.0,1127472156
3013,17,7827,4.0,1127474420
3014,17,7981,5.0,1127470503
3015,17,7982,3.5,1127471336
3016,17,7991,0.5,1127475448
3017,17,8195,3.0,1127474877
3018,17,8228,5.0,1127470713
3019,17,8360,3.0,1127472844
3020,17,8370,3.0,1127470866
3021,17,8477,4.5,1127474727
3022,17,8600,4.0,1127472266
3023,17,8620,3.5,1127471100
3024,17,8622,3.0,1127473138
3025,17,8644,2.0,1127473808
3026,17,8665,3.5,1127472829
3027,17,8690,3.0,1127471144
3028,17,8781,2.0,1127473772
3029,17,8783,0.5,1127473349
3030,17,8798,4.5,1127472292
3031,17,8865,0.5,1127475524
3032,17,8874,3.5,1127470706
3033,17,8914,4.5,1127470716
3034,17,8928,3.0,1127475246
3035,17,8950,5.0,1127470724
3036,17,8957,3.0,1127471549
3037,17,8958,5.0,1127470911
3038,17,8973,3.5,1127470788
3039,17,8983,2.5,1127471208
3040,17,27266,3.5,1127468773
3041,17,27317,5.0,1127471031
3042,17,27604,3.0,1127475110
3043,17,27721,4.0,1127470792
3044,17,27773,5.0,1127469035
3045,17,27788,3.0,1127475574
3046,17,27834,4.5,1127471248
3047,17,31410,5.0,1127469049
3048,17,31878,3.0,1127472057
3049,17,31952,4.5,1127474893
3050,17,32587,5.0,1127470680
3051,17,33004,2.5,1127475161
3052,17,33615,1.0,1127473991
3053,17,33683,2.0,1127475261
3054,17,34048,3.0,1127475175
3055,17,34437,5.0,1127470435
3056,18,5,3.0,856006982
3057,18,6,4.0,856006982
3058,18,7,3.0,856006982
3059,18,9,3.0,856007219
3060,18,14,2.0,856007147
3061,18,17,4.0,856006886
3062,18,18,3.0,856007359
3063,18,25,5.0,856006886
3064,18,32,5.0,856006885
3065,18,36,3.0,856006982
3066,18,52,3.0,856007075
3067,18,62,4.0,856006886
3068,18,74,2.0,856007279
3069,18,76,3.0,856007359
3070,18,79,2.0,856007147
3071,18,81,3.0,856007495
3072,18,85,4.0,856007495
3073,18,86,4.0,856007409
3074,18,92,3.0,856007409
3075,18,95,3.0,856006886
3076,18,100,4.0,856007279
3077,18,140,3.0,856007147
3078,18,141,4.0,856006885
3079,18,260,3.0,856007075
3080,18,376,3.0,856007075
3081,18,494,3.0,856006982
3082,18,608,4.0,856006982
3083,18,628,4.0,856007147
3084,18,640,3.0,856007359
3085,18,648,3.0,856006886
3086,18,653,4.0,856007075
3087,18,707,3.0,856007279
3088,18,708,4.0,856007075
3089,18,719,3.0,856007219
3090,18,733,4.0,856006982
3091,18,736,2.0,856006885
3092,18,743,3.0,856007219
3093,18,748,3.0,856007359
3094,18,762,1.0,856007147
3095,18,765,2.0,856007587
3096,18,780,3.0,856006885
3097,18,785,4.0,856007495
3098,18,786,4.0,856006982
3099,18,788,3.0,856007075
3100,18,802,4.0,856007219
3101,18,805,4.0,856007147
3102,18,818,3.0,856092135
3103,18,832,3.0,856007219
3104,18,849,4.0,856007587
3105,18,852,3.0,856007279
3106,18,880,1.0,856007587
3107,19,1,3.0,855190091
3108,19,2,3.0,855194773
3109,19,3,3.0,855194718
3110,19,4,3.0,855192868
3111,19,6,3.0,855190128
3112,19,7,3.0,855190128
3113,19,9,3.0,855190232
3114,19,10,3.0,855192496
3115,19,11,3.0,855192773
3116,19,14,5.0,855190167
3117,19,16,5.0,855191930
3118,19,21,3.0,855193244
3119,19,22,3.0,855192868
3120,19,23,1.0,855194301
3121,19,25,3.0,855190091
3122,19,29,3.0,855190349
3123,19,32,3.0,855190091
3124,19,34,4.0,855191622
3125,19,35,3.0,855192496
3126,19,36,3.0,855190954
3127,19,39,3.0,855193076
3128,19,42,3.0,855192210
3129,19,45,3.0,855191478
3130,19,47,5.0,855191517
3131,19,48,3.0,855193488
3132,19,50,4.0,855192835
3133,19,52,3.0,855190167
3134,19,57,3.0,855192717
3135,19,58,3.0,855190167
3136,19,63,3.0,855190349
3137,19,64,2.0,855193770
3138,19,70,4.0,855191324
3139,19,74,3.0,855190261
3140,19,89,3.0,855193220
3141,19,94,3.0,855190290
3142,19,95,3.0,855190091
3143,19,97,4.0,855190550
3144,19,101,3.0,855190531
3145,19,105,3.0,855192656
3146,19,110,3.0,855193530
3147,19,111,5.0,855191324
3148,19,112,3.0,855190128
3149,19,122,3.0,855194378
3150,19,125,3.0,855191429
3151,19,141,3.0,855190091
3152,19,145,4.0,855193720
3153,19,150,3.0,855191289
3154,19,153,3.0,855193751
3155,19,154,4.0,855191383
3156,19,159,4.0,855191775
3157,19,160,4.0,855194718
3158,19,162,5.0,855191226
3159,19,165,3.0,855191227
3160,19,166,2.0,855194264
3161,19,172,1.0,855194345
3162,19,176,4.0,855191383
3163,19,177,2.0,855192496
3164,19,179,2.0,855193865
3165,19,180,3.0,855192957
3166,19,194,4.0,855191383
3167,19,196,3.0,855193806
3168,19,198,3.0,855191478
3169,19,202,3.0,855193054
3170,19,206,3.0,855192120
3171,19,208,3.0,855194790
3172,19,209,2.0,855193510
3173,19,215,3.0,855191324
3174,19,223,4.0,855191622
3175,19,229,4.0,855191701
3176,19,230,5.0,855192308
3177,19,231,3.0,855194087
3178,19,235,3.0,855191324
3179,19,246,4.0,855191478
3180,19,247,4.0,855191430
3181,19,249,3.0,855193530
3182,19,253,3.0,855191430
3183,19,260,4.0,855190199
3184,19,261,4.0,855194216
3185,19,262,5.0,855193220
3186,19,266,1.0,855194773
3187,19,269,3.0,855191882
3188,19,276,1.0,855194605
3189,19,281,3.0,855192982
3190,19,283,3.0,855192910
3191,19,288,5.0,855191383
3192,19,292,4.0,855193465
3193,19,293,4.0,855194693
3194,19,296,5.0,855191226
3195,19,300,3.0,855193220
3196,19,306,5.0,855191584
3197,19,307,5.0,855191622
3198,19,308,5.0,855191654
3199,19,316,3.0,855194824
3200,19,318,4.0,855195189
3201,19,326,5.0,855191383
3202,19,328,4.0,855192210
3203,19,329,3.0,855192814
3204,19,332,3.0,855193274
3205,19,333,3.0,855194773
3206,19,334,4.0,855191846
3207,19,337,3.0,855193643
3208,19,339,4.0,855193599
3209,19,340,3.0,855193404
3210,19,344,3.0,855194560
3211,19,345,3.0,855191289
3212,19,346,3.0,855192910
3213,19,348,4.0,855191622
3214,19,349,3.0,855193558
3215,19,350,3.0,855193864
3216,19,353,3.0,855192868
3217,19,354,3.0,855192178
3218,19,356,5.0,855192120
3219,19,357,5.0,855193770
3220,19,361,4.0,855193330
3221,19,364,3.0,855195078
3222,19,365,3.0,855192385
3223,19,366,3.0,855192254
3224,19,367,3.0,855194531
3225,19,369,3.0,855192636
3226,19,371,3.0,855193244
3227,19,372,1.0,855192254
3228,19,373,4.0,855191816
3229,19,376,3.0,855190166
3230,19,377,3.0,855191289
3231,19,379,3.0,855193845
3232,19,380,3.0,855191228
3233,19,382,3.0,855192120
3234,19,383,3.0,855193914
3235,19,407,3.0,855193558
3236,19,412,3.0,855192605
3237,19,423,3.0,855193488
3238,19,428,3.0,855191701
3239,19,429,4.0,855194419
3240,19,431,4.0,855192210
3241,19,434,3.0,855194301
3242,19,440,3.0,855193330
3243,19,441,3.0,855192455
3244,19,445,3.0,855193404
3245,19,448,3.0,855192001
3246,19,450,3.0,855194345
3247,19,451,3.0,855193700
3248,19,454,3.0,855193599
3249,19,456,4.0,855192910
3250,19,457,4.0,855192385
3251,19,464,4.0,855193488
3252,19,465,5.0,855193892
3253,19,468,4.0,855194397
3254,19,471,3.0,855192558
3255,19,474,3.0,855192419
3256,19,475,3.0,855191654
3257,19,479,2.0,855193806
3258,19,480,4.0,855192279
3259,19,481,1.0,855192308
3260,19,482,2.0,855192940
3261,19,485,1.0,855193330
3262,19,491,3.0,855193449
3263,19,493,4.0,855191517
3264,19,494,3.0,855190128
3265,19,500,3.0,855194264
3266,19,501,5.0,855191228
3267,19,504,3.0,855193845
3268,19,507,3.0,855192558
3269,19,508,3.0,855192061
3270,19,509,4.0,855194216
3271,19,513,1.0,855193700
3272,19,515,5.0,855193012
3273,19,517,2.0,855193301
3274,19,519,1.0,855194590
3275,19,520,3.0,855193449
3276,19,522,3.0,855193301
3277,19,527,4.0,855191478
3278,19,529,3.0,855192717
3279,19,531,5.0,855193358
3280,19,534,5.0,855192910
3281,19,535,4.0,855191324
3282,19,537,3.0,855192688
3283,19,541,4.0,855191622
3284,19,547,4.0,855194419
3285,19,550,3.0,855192254
3286,19,551,4.0,855192419
3287,19,555,3.0,855192033
3288,19,562,3.0,855190447
3289,19,580,1.0,855194052
3290,19,586,3.0,855194743
3291,19,588,3.0,855195077
3292,19,589,3.0,855191383
3293,19,590,3.0,855191289
3294,19,592,4.0,855191964
3295,19,593,3.0,855191229
3296,19,594,4.0,855191383
3297,19,595,5.0,855195077
3298,19,596,5.0,855191553
3299,19,597,3.0,855193530
3300,19,599,4.0,855192636
3301,19,608,5.0,855190128
3302,19,610,4.0,855192688
3303,19,612,3.0,855190427
3304,19,628,3.0,855190199
3305,19,648,3.0,855190091
3306,19,653,3.0,855190167
3307,19,661,4.0,855190199
3308,19,662,3.0,855190382
3309,19,663,4.0,855190349
3310,19,674,4.0,855194072
3311,19,703,3.0,855190606
3312,19,724,3.0,855193404
3313,19,733,3.0,855190128
3314,19,736,3.0,855190091
3315,19,748,3.0,855190290
3316,19,750,5.0,855191289
3317,19,780,3.0,855190091
3318,19,784,3.0,855190167
3319,19,785,3.0,855190349
3320,19,786,3.0,855191702
3321,19,788,3.0,855190167
3322,19,799,3.0,855190382
3323,19,800,3.0,855191324
3324,19,802,3.0,855190232
3325,19,805,3.0,855190199
3326,19,858,5.0,855191478
3327,19,880,2.0,855190382
3328,19,891,3.0,855194072
3329,19,898,5.0,855192178
3330,19,902,3.0,855192496
3331,19,903,4.0,855191622
3332,19,904,5.0,855191430
3333,19,908,4.0,855191553
3334,19,911,5.0,855192582
3335,19,912,3.0,855191552
3336,19,913,5.0,855191654
3337,19,914,3.0,855193012
3338,19,915,4.0,855192740
3339,19,916,5.0,855192773
3340,19,917,4.0,855193358
3341,19,920,4.0,855192717
3342,19,923,5.0,855191517
3343,19,924,4.0,855191289
3344,19,928,5.0,855192419
3345,19,929,4.0,855193274
3346,19,930,4.0,855192210
3347,19,931,3.0,855192814
3348,19,933,3.0,855192582
3349,19,940,4.0,855192033
3350,19,950,4.0,855192419
3351,19,951,5.0,855192279
3352,19,953,5.0,855192178
3353,19,954,4.0,855192385
3354,19,955,4.0,855192090
3355,19,965,4.0,855192061
3356,19,966,4.0,855194498
3357,19,968,5.0,855192582
3358,19,969,5.0,855192254
3359,19,982,4.0,855193628
3360,19,1013,3.0,855193700
3361,19,1019,4.0,855192120
3362,19,1022,4.0,855195136
3363,19,1023,4.0,855192347
3364,19,1028,3.0,855192347
3365,19,1029,5.0,855192033
3366,19,1035,4.0,855193194
3367,19,1036,4.0,855191324
3368,19,1041,5.0,855190467
3369,19,1042,3.0,855192178
3370,19,1060,5.0,855190606
3371,19,1061,3.0,855190382
3372,19,1073,4.0,855190128
3373,19,1077,3.0,855191775
3374,19,1079,4.0,855191701
3375,19,1080,3.0,855191289
3376,19,1082,3.0,855195268
3377,19,1084,4.0,855191324
3378,19,1086,4.0,855191517
3379,19,1088,3.0,855193599
3380,19,1089,4.0,855191228
3381,19,1090,4.0,855191584
3382,19,1091,3.0,855194052
3383,19,1092,1.0,855192773
3384,19,1093,3.0,855192910
3385,19,1094,4.0,855191816
3386,19,1095,5.0,855192001
3387,19,1097,5.0,855191517
3388,19,1101,3.0,855193194
3389,19,1103,4.0,855191882
3390,19,1104,4.0,855191584
3391,19,1124,3.0,855192940
3392,19,1126,3.0,855194282
3393,19,1127,3.0,855195373
3394,19,1128,4.0,855193275
3395,19,1129,3.0,855192347
3396,19,1130,4.0,855192910
3397,19,1136,5.0,855191430
3398,19,1148,4.0,855191228
3399,19,1161,3.0,855192254
